date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:24:08	24686/24686	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Kombinator/Geschwisterselektor	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Kombinator/Geschwisterselektor.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Kombinator/Geschwisterselektor)
23:24:09	17857/17857	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:10%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FKombinator-2FGeschwisterselektor	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FKombinator-2FGeschwisterselektor.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Kombinator/Geschwisterselektor)
23:24:09	21318/21318	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:10%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoelement	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoelement.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement)
23:24:09	24038/24038	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement)
23:24:10	17598/17598	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:11%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoelement	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoelement.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement)
23:24:10	21582/21582	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:11%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoelement/first-line	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoelement/first-line.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/first-line)
23:24:10	6507/6507	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/first-line	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/first-line.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/first-line)
23:24:11	17801/17801	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:12%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Ffirst-2Dline	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Ffirst-2Dline.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/first-line)
23:24:11	21684/21684	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:12%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoelement/first-letter	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoelement/first-letter.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/first-letter)
23:24:11	24542/24542	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/first-letter	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/first-letter.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/first-letter)
23:24:11	17829/17829	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:13%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Ffirst-2Dletter	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Ffirst-2Dletter.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/first-letter)
23:24:12	27099/27099	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:13%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoelement/before,_after	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoelement/before,_after.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/before,_after)
23:24:12	24613/24613	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/before,_after	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/before,_after.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/before,_after)
23:24:12	18963/18963	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:13%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Fbefore,_after	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Fbefore,_after.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/before,_after)
23:24:13	21531/21531	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:14%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoelement/selection	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoelement/selection.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/selection)
23:24:13	24434/24434	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/selection	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoelement/selection.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/selection)
23:24:13	17771/17771	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:14%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Fselection	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoelement-2Fselection.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoelement/selection)
23:24:14	29863/29863	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/Diskussion:CSS/Selektoren/Pseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Diskussion_CSS/Selektoren/Pseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse)
23:24:14	23006/23006	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse)
23:24:14	25050/25050	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse)
23:24:15	17295/17295	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:16%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse)
23:24:15	21946/21946	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:16%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse)
23:24:15	6534/6534	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse)
23:24:15	17680/17680	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:17%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse)
23:24:16	23107/23107	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:17%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/root	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/root.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/root)
23:24:16	6547/6547	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/root	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/root.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/root)
23:24:16	18057/18057	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:18%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Froot	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Froot.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/root)
23:24:17	23162/23162	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:18%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/empty	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/empty.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/empty)
23:24:17	25226/25226	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/empty	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/empty.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/empty)
23:24:17	18071/18071	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:18%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fempty	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fempty.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/empty)
23:24:18	23492/23492	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:19%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child)
23:24:18	25442/25442	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child)
23:24:18	18177/18177	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:19%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Ffirst-2Dchild	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Ffirst-2Dchild.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child)
23:24:19	23793/23793	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:20%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child)
23:24:19	25406/25406	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child)
23:24:19	18163/18163	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:20%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Flast-2Dchild	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Flast-2Dchild.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child)
23:24:20	24196/24196	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:21%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child)
23:24:20	25370/25370	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child)
23:24:20	18149/18149	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:21%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fnth-2Dchild	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fnth-2Dchild.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child)
23:24:21	23657/23657	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:22%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child)
23:24:21	25550/25550	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child)
23:24:21	18175/18175	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:22%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fnth-2Dlast-2Dchild	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fnth-2Dlast-2Dchild.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child)
23:24:22	23437/23437	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:23%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child)
23:24:22	25406/25406	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child)
23:24:22	18163/18163	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:23%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fonly-2Dchild	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Fonly-2Dchild.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child)
23:24:23	23602/23602	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:24%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type)
23:24:23	25514/25514	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type)
23:24:23	18221/18221	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:24%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Ffirst-2Dof-2Dtype	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren-2FPseudoklasse-2Fstrukturelle_Pseudoklasse-2Ffirst-2Dof-2Dtype.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type)
23:24:24	23547/23547	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:29:25%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type)
23:24:24	25478/25478	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type)
